000000000200002200100000200002001010;112122121221212211121122212112221211
002020200100020000110010000002010000;112122221121221211112212121122212211
000220000001022000020020000000020200;211221212121122112121221212112121212
010001000000200002000000000022010020;212211121221212112221211121122112122
011000000001000020000021000000010000;211212221211112122122121221211112122
000020000110200000000010012001200100;121221122112211221121212212121212112
200200000001000020200102110000000020;211212122121121221212112112212221121
000000020201100001002200000000000001;112122221211122121112212211212221121
002022000020000000101200100000002000;112122221121212211121212121122212211
100100000100202000000001201000002000;121122121122212211122121211212212211
010010000210001000200002210100000000;212112121212121221212112212121121221
010010200200010000200001200000000001;112212221211112122221121211212122121
020000100001001020020000002002002000;121212122121211221121212212112212121
000001200100000000010011200101020000;121221212112121122212211212121121212
010001000010000000020002001010000011;212121121212212121121122121212212211
100100000002000010100201220000000010;122121211212212112121221221121112212
000202100000002000200002000010001002;211212122121122121211212212211121122
010000000020101001000000000220011000;212112122121121221212112121221211212
100200010000010101200000000000020200;121212112122212121221211112122221211
000110000000110010100000000002000100;122112211221112212122121211212221121
000101200000000220020000000000202200;122121211212211221122112121122212211
200002000010000000220200000200000000;212112221211112122221211121221112122
100100000102000002000010000000020000;122121112122211212221211112122221211
200002200020020000000000000010010000;211212221121122121112212221211112122
100100000002200000002200000100102000;122121211212221121112212221121112212
010101010000000000201010000000002020;212121211212122121211212121212122121
110000000020001001020000100020011000;112212221121211221122112122121211212
100010020020100000001002200020010002;112212221121122121211212221121112212
200002002000000000200220002011000000;211212122121122112211221212211121122
010000010100000020100020000100200020;112212212112121221121221212112221121
000110100000010011000000000000020110;212112121221212211121122211221122112
100000000002201002000200000002101000;122121212112211212121221212112121221
100001002000000000220100201000000001;121221212112112212221121211212122121
000020022000000000020000022020100000;211221122112211212221121122121112212
001000100100000002000000200202000011;121122122121211212122121211212212211
000020220020000100000010000002000000;211221221121122112212211121122112212
022010000000011002200020000000000101;122112121221211212212121121212212121
010120000002011001020000000000100101;212121121212211221122112211212122121
002022010010000000000020000001002000;112122211212221211112122221211122121
000001200000010011002000010000000000;122121211212212211122121211212121122
002200000002200002002000010000002002;212211121122211212122121211221122112
000110000002011000010010000000010100;122112121212211221212112121221212121
000002001010000101200000000100101202;112122221211122121211212212121121212
000002000202000000200000202200000000;121122211212122121211212212211122121
001100000002000000010022020010001000;221121112212221211112122122112211221
010020000000000220010002001000201002;212121122112121221212112121221211212
000001001000000010000000011000220000;122121211212112212122121211212221121
000100020000000022000001020020100001;212112221211112122212211121122121221
000020000000102020002000020000022001;211221211212122121212112121212122121
002020000000012000010210000000011001;122121121212212121211212122112211221
200102000100002000000001020020200000;212112121122212211121221121122212211
000010010000000010100210000200000002;221211212121122112121212211221112122
000001000000000020022001000000010001;122121211212121122122121211212212211
011020010100100001000100100201000000;211221212112121221212112121221122112
020010000000002001202000200020002002;121212211221122121212112211221122112
001001000020020100102000000020010001;221211112122221121112212121122212211
020000020200000010200010000200100010;221121121221212112212112121221112212
100001000011000110010000000100002000;121221212211122112211221121122212112
010020000200000001000002100000110000;212121121212221121212112121221112212
220000000110000000020010000000002021;221211122112211221121212112122212121
000010020200021000200020000000022002;212112121221121212212121211221122112
020010000100000002000001200000220000;121212212121112212121221212112221121
000000000011010201000000020000020021;112122221211212211112122121212221121
100010200102000000220010000000002000;121212212112121221221211112122212121
001011000200200002000002101000100000;221211121221212112212112121221112122
001000000000021000001001100001000200;221121212112121212211221122121112212
000002100000020022001000020000000000;211212122121121122211212122121212211
100001002000002001000020002011000000;121221212112212211121122212211121122
100100000002000000000200010000110000;122121211212122121221211211212112122
020002001000200220000000002000000022;122112211221211221122112212211121122
000020002010020200202000000021020001;112122212112121221212112121221221211
022002000000002010010002000100101000;122112211221122112211212212121121221
001020000000000020000100001001200020;121122112212211221122112221211212121
000000202000000100200002002000110100;221211212211121122211212122121112122
000200201000200020000100000000011010;112212221121211221122112122121211212
020002001100200002000000200000000100;121212221121212112121221212211112122
020202020000000000102020000000001010;121212122121211212122121212121211212
020100000020001000000201000002010100;122112211221121122212211121212212121
002020000101020000000001200020002000;112122221121121212212211221121112212
000000000000002002020002022000002200;121122211221212112121212122121212211
000002000000000010010000200110000010;112122121221221211112122212112221211
000010000220100000000020021002100200;212112211221122112212121121212121221
200000000020011000000000010010210000;221121122121211212122121112212211212
001011020020000000000010000002001000;221211122121112122221211112122211212
000010002002200000200002000010001000;212211112122221121211212122112121221
000201010001000000002010010000201000;121221212121121212122112212121211212
000000000220001002100010000000101100;212211211221121122122112212211121122
000000002000000010000002020002102000;211212122121212211211212121122122121
000220000020000000000000202001002200;121221221121212112121212212121112212
000000100020100200000202020002000200;212112122121121221211212122112211221
020020100100020000100002100000000002;221121112122221211112212122121211212
200220000200220000100210000002002000;211221112212221121121212212112122121
100000000002200102000100000000000022;121221211212212112122121221211112122
202000010020000000000021001011000100;212211112122121212212121221211121122
000002100200000000020022100202010000;212112121221212211121122121212212121
001010000202010000000002100010001000;221211112212212121121122112212221121
100002000000000202000022000000101000;122112212121211212121122212211121221
000200010000000011000002010010200002;121221112122221211121122212211212112
000010000000201010001000010000011002;122112122121211212121221212121211212
000000010201000220000000100110100000;212112211221121221212112122112121221
201000002202000000010110000001000001;211212112212221121212112121221122121
002000100000001002001000000202200002;122121122121211212221121112212211212
000201001001000020020000100010200000;121221221211112122221121112212212112
000010010200000010200220200000000201;122112211221122112211221212112121221
002020000000000000100200000002000022;122121221211212112121221211212112122
001010000000000000200100000001000011;211212112122121221212112122121221211
100001000020020001100200001000000200;122121112122221211112212221121211212
020102000000010012010010000000100000;121122221121112212212211221121112212
100201000200001000000002010010100000;121221212211121122212112212211121122
020000000010202002000000000110022000;121221211212212112121221212112122121
001002100000010000000022000000002022;211212122121212211121122221211112122
001000200000002001002000000101100001;211212211212122121112212221121122121
002000000101200002000200020200100000;112212221121212112121221221211112122
000000010102200002001100000000000002;221211112122211212221121122121112212
001002010000100202100000000000000022;211212212121121212122121212211121122
100100000110100010000000100201000000;122121212112121212212121121221211212
000020020000000020200120000100000001;112122121212211221212121122112221211
000010220000000200010000200010010200;122112221121112212112122221211211221
200002001000001002000010001022000000;212112121221121122212211121122212211
200002000010010002200100002000000100;211212221211112122221121112212122121
002000000000100000000020200002110020;122121221211112212221121211212112122
011001000200001000000001020000000001;211221112212121122212211122112221121
100001010000200000202020002000000000;121221112122221211212121122112211212
002010000000000010000200002002100010;212211221121122112211221112122121212
200000002000002102000100000000220010;221121112212112122221121112212221211
010000102010101100000000100001000200;211221122112121122212211122121211212
010100101100000000000010200200000002;212121121122212211122112211221121212
100101000002000200110000020000100200;122121211212221211112122221121112212
110000000220000000010020000000001012;112122211221122112212121221211121212
001011000010000000202100200000001000;221211112212121122212121212211121122
002022000002000020010002010000000100;112122121212221121112212212211221121
000000000000010002000202002200022000;211212221121112122121212212211122121
200110001000010202002000000000011010;212112121221211212122121122121211212
000000000022020102000000010000010012;221211112122121122221211212121112212
202020000000202000000001000020200100;212121121212212112121221121221212112
001010000010000000200000220000020000;211212112212122121211212221121122121
020000100000000000010100010010002002;221121112212121221212121211212122112
200100200001000000202020000100000001;212112211221121212212121122112121221
000000101000000200100001001000220200;112122121122212211122121211212221211
200000000001100201000200000000000011;212112122121121221211212112122221211
100001100010010000000000000020020000;122121112212211212221121112122221211
000202100000101100000001100100002000;211212122121121122212211121122212211
020022100100002000000010000002001000;121122112122212211221211112122221211
010100000000011001200000000010000102;212121121212211221212121121212122112
200002000022000220020000000200001000;212112121122211221122112212211121221
020000201020202200000000200002000100;122112211221212211121122211212122121
100110000100110000200120000001001000;122112221121112212212121121221211212
000100000000011010110000000020020002;212121122121211212112212221121121212
020002020020100000000100010000000022;121212221121112212221121212211112122
001010000000021000020120000000022002;211212212121121212122121211221122112
000110000010000000000000101002001100;212112112212121221212121121212221121
020002200200200010000000001010201000;122112211221212112122121121212211221
020002000000100001000000000011020010;121122212112121221112122212211221211
000102020002000000001020020000102000;212112121212212121211221121212122121
100100001001200100000000001000201100;112122221211212121112212121212221121
000001000101000000100000101100000000;212211122121211212122121121122211212
001011000001000010020001020000000200;221211212121112212221121121122112212
020200200000000001002000100010120000;221211212112121221212121112212121122
020022001000200020020200000000100010;121122221211212121121212212121112212
020010000000000110020001002000102001;121212211221212112121221212112122121
000001022000102001000000020000100020;211221122112122121211212221211112122
202100000000000101020020000001010000;212121121212212121121122221211112212
010020200020000000000001200001200000;112122221121112212122121221211211212
012001000020001000101001000000010000;212121122121211212121221122112211212
000001200200000001000002001100002022;221211211212122121112212221121112122
100000002200002000200002010000002020;121122212211122121211212211212122121
011020000000022001100010000000000202;211221212112122121121212212121121212
100000020002000102000010002000000000;121221121122212112221211112122212211
002020000020000001210000000010202000;112122121122221211212121121212212211
000000000020100000100201020000000200;212112221121112212121221221121112212
000100102000100010000200000000022020;221121112212122112211221211212122121
100010020000011001000020000000000002;122112221211211221112122221211112122
000010110010000200000020000001000000;122112112212211221121122212211221121
001002021000000002102000020002000000;211212121221212112122121121212212121
100010000110001100200000000000020000;112212122112221121211221112212221121
000010011000000000010000011010200000;122112211221122121112212211212221121
100000110020000000000001200200020020;112212112122221211122121211212221121
001010000010000002120000000020101000;221211212211112122121212212121121122
000020020100000020100110100000000102;211221122112211221122112121221212112
001000000010010000000000000200200202;221121122112211221122121112212211212
000002000000000010011002000000020002;211212122121212211211212122121121122
010001002000100110000000001000000011;211221122112122112211221121122212211
000012110000000010100000010000010010;121212112122221211121122212121212211
000220000000220020200000000001000200;211221122112221121211212122121112212
000000200010200100000101010001000100;121221211212212112122121211221122112
000102002002000010010000200020100000;212112112122221211112212221121121221
000002011000201002000000010000200010;122112211221211212122121112122221211
200000001020000001001000000002200202;212121121122212211121221122112211212
100100000002010000000100020001020020;112122121212212211112122221211221121
201000000000220020101001000000000001;211212112212221121121221212112122121
002002002202100000000002000000000100;212112112212121221212112121221221121
000202100000000110010000000000101100;211212122121122112211221212211121122
200002000000002022000020010000000002;212112221211112122121221212211121122
200200000220200020000000200102000000;211212121221212121121212212112122121
020010200002002000200000000000001002;221211212112122121211221112212121122
000010001020010100101000000012010002;221211121221212112121221212112112122
101000020010000000000012002022000200;121122221211212121121212112122212211
200000010001000201000020001000000000;212112212211121221112122221211121122
010100100000000002001000200020210000;112122121221212112121212221121212211
020020000220100000000000001022000001;121122211221122112212211121122212211
200000001001202200000000000000010011;212112121221212211121122121122212211
000000110010000000001001200001200000;121221112212212112121221221121212112
000001002020000202100000000200202101;221211112122211212122121121212212121
200202000200000000002202000000000022;211212221211122121112212221121112122
002002000000022000000000002200000012;112122211221122112221121212211121212
000000001000001101000020011000000002;122121211212221121122121211212112212
102000001101000000020220000002000002;122121221121112212121221212112211212
220000020001001000100000000110000200;221121122121211212121221212112112212
002001200000020000000011000000001011;122121211212121122212211112122221211
010010000110200000000000002011000002;212211122112211221121122212211121122
200200000200101000000002102000001000;212211212211121122211212122121121122
000100020000100010000000202002002001;121122221121112212121221212112212211
010001002200100001000000100000000200;212121112212121221212112121122221211
010100000000102020000002200000210100;112122221211112122121212221211212121
220200002010002002020000002010200000;221211112212112122221121112212221121
102200000000000201220000000000100000;112212212112121221221121212112121221
200002000000200202021000100000001002;212112122121211212121221122121211212
200200000001100000001100000200201000;211212122121112212221121112212221121
220000000010020000000101001020200002;221121112212121212212121121221212112
120000000110100000000202100000020100;121221212112122121211212112212221121
002000200200000001000000100101000022;212211211212122121211212122121121122
102000000000110010202002000000000002;122121221121112212212112121221211212
200200000001000000000100020000220000;211212122121211212112122122121221211
000021220000000020200000020000020020;212121221211112122212211121212121122
000201002002010000202200000000200000;121221122112211221212211121122212112
100000002002101100000000000000020022;121221212112121122212211212211121122
000200000000022020220000000010010001;121212211212122121221121112212212121
010000200000000000020200020020001001;112212221121212112121212122121211221
000200010000200020000000101001001002;212211112212221121212112121221121122
000100010000000010200002000002000000;122121112122221211211212112122221211
020210000001022002010000000000200202;121212212121122112211221122121211212
100220002000020101001000000000022020;121221212112122121211212211212122121
000101200000202200000002200200001000;122121211212212211121122212211121122
200020000220002200100000000000010000;221121211221112212122112221121112212
010020000000200002002201002000000000;212121121122211212212211122121121212
000000000000020001000101001100011000;122121112212221211212121121122211212
000000000110002001200020000000202200;121122122112212211211221121122212211
100010001000020020020000100100000200;122112211212122121221211112122211221
200202000001000100220000010000200100;211212122121112122221211112212221121
000010011000202000000001020120001000;122112211221212112121221122121211212
011020020020102000000000010020001000;211221122121122112211212212121121212
200200002002100200000000002000102200;221211112122121212221121212121112212
100001000000001011000010020000000001;121221112122221211212112121122212211
001022000000012021000000000100020002;121122212211212121121212212121121212
000000001000000020000001010001201000;122121211212121122122121212211211212
001002000200000010110000000010201200;121122212211221211112122122112211221
000000220020000000002002100002100000;212112221121121221212112112212121221
000002002000000020000000022000110000;211212122121221121211212122121112212
002000000020020000000000000100100101;112212211221122112211212221121122121
002200000001000000020011010020002000;112212221121112122221211211221122112
000200020000000020100001000001000000;211212221211112122122121221211112122
022002000210010200000001001000100000;122112211212211221122121211212122121
010000200002002010010000001001001000;212121211212122112212121121221121212
000000000000001001010001011000001100;212211122112121221212121211212121122
100001000001002020000100000000020000;121221212211112122221121211212122112
200000220010000000000002100100010010;221121221211112122211212122121112212
022010010010201000000000020010002000;122112211212211221122121121212212121
200020100201000000110020000000001000;212121121221212112112122221211121212
100000001000001201000200000000110020;112212221121221211112212221121112122
000001000000000020020000100220000020;221211212112112122221211121221112122
200002020000100000101010001000000000;212112221211112122121212211221122121
021000100201000000201001000001000000;121212121221212112211221122121212112
100120000000001020020020100000000100;122121211212211221122121121212212112
200200200002000110200000000000001010;211221212112122112211221122121121212
002011000000021012000000000200010001;212211121122121212212121121212212121
100100100001000220100000000000002020;122112121221211221122112211212212121
100200001000001000020020000001011000;112212221121211212122121122121211212
001022000020200000002000000000100100;121122211221212211122112211221122112
000020001001100000100001000020002000;121122221211112212122121211221212112
020200000000201010000001100000120200;221211112122221211212121112122121212
002002000010010200201000000010020002;112122221211112212221121212211121122
200210000000002010010010200000000200;211212122121122112211212212121121221
200100002000002000010010000002022000;221121112212122121211212211212122121
210000000220200000000101200000010200;212112121221211212122121221121112212
020010000000100001001102001000000000;121212212211122121121122211212212121
000100100001101010000000020000100100;212112121221121212212121221211112122
200020010000022002000010000000000001;211221112122122112221211112122221211
000200010010002000000022000100100001;121221212112212211121122212112121221
010020000000001002101000100010001001;212121122112211212121221122112211221
000101200000001000100001000020002001;122121211212211212122121121122212211
000102001001020000101100000000100000;212112211221122112121122212211121221
000020110000000100020000100020020100;211221112212221121221211112122122112
000000000010200000200102010000000100;121221112212221121212112112212221121
000100020020001000000011000200200002;212112121221121122212211121221212112
001101000000200010000200200002001020;221121112212212112121221212112121221
100200100002000000101010000200000002;121221122112212121121212211221212112
200000010100000000011010200100002001;221211112122121221211212212112122121
110100001020001001010000001020100000;112122221121221211112212221121112212
020200000000022002100000000020000201;121212212121122112121212212121211221
001000000202100001000100010100200000;221121112212121221212112112122221211
000000000100001100200000100001002020;221211212112121122212211121221112122
102001002000000000100001110000000001;122121212112211212121221112122221211
200200000020000000100000000010220200;211221112122221211112122122112221211
001001000000011000000000001100000021;221211122112211221112212121122212121
001000000000000200000220000001011000;221121122112112212211221122121211212
020010100010000000000002100002100000;221211112212221121211212112122122121
201002001000000000200002220000000002;211212121221122121212112221211112122
002001012000000001201000010001000000;122121212112121221211212212121121212
200200000201000001000020000000010000;211212221211122121112122221211112122
010011002000100010010100000000200020;212211112122121212212121121212221121
010000000020100000102100000000202100;112212221121121212112122221211212121
100000000010022000000000020020120000;112212211212122121211212221121122121
101010000000101000000002000010100200;121212212121121221212112212112121221
002011000010100000001000000000200200;212211122112121122211221122112211221
201100000000000102110000000000200000;221121121221212112112212121221212112
220000000010002002010000200010022000;221121112212122112211221211212122121
001022000000011000000010020012002000;121122212211211221122112121212212121
010011200200001000000020000001002000;212211221211121122112122221211112122
100001000000100101012000200000002001;121221211212122121212112211212122121
110000000020010000000202002010100001;112212221121212121121212212112121221
002000000000012000002002200002000100;112212121221212121122112211212221121
110000000000010200200200000001010020;112212221121112212221211221121112122
002022000100100001000001202000200000;112122212112121221121221212112221211
100201020000002000000100000010001000;121221122112212211121122212112211221
000200200002202020000000010000200200;121221212112212121121212112122221211
